ic,icir,mae,param_count,tau_last_mean,market_shift_mean,pe_scale_mean,alpha_mean,fusion_gate_mean,context_gate_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,step_intensity_spearman_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,xip_h_int_norm_mean,xip_h_int_ratio_mean,xip_pred_delta_mean,xip_ic_off,xip_ic_drop,model_kind
0.01969387755102041,0.08354772909012034,0.0078101238892021715,45266,,,,,,,,,,,,,,,,,,,,,,,,,,,,concat_a
-0.018292888118766105,-0.06577750156408113,0.0072047394619998,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,static
-0.028116169544740967,-0.10949820356252356,0.007222873369543651,45203,31.653796955030792,0.0,,1.006944179534912,0.24312726498258358,,,0.26218918437252237,,1.4747632711517566,0.12898984157993476,0.9978881867564454,0.9999998634677115,0.014028398686525773,3.111827738431035e-06,,3.6225504926714704e-05,0.0009769047435601147,0.002760176586328141,0.07632224649913152,6.99395467752914e-05,6.161931470011709e-05,,,,,,tau_rope
-0.000918367346938776,-0.0039858821399975,0.007701911933514608,45267,31.34260267140914,0.0,,0.98338782787323,0.3390952412571226,,,0.1323545712019716,,1.4066127854950574,0.1254059930465051,0.9979708742122261,1.0,0.013639200320277286,1.5624566954009386e-06,,1.8069094836317496e-05,0.0004552583820044006,0.001333471391873009,0.03580189597035036,1.3991592361203309e-05,1.8164779091133527e-05,,,,,,tau_rope_concat
