epochs,seed,model_kind,index_symbol,start,end,epoch,train_loss,train_align_corr,train_geom_lambda,train_geom_qk,train_geom_attn,train_ord_lambda,train_ord_loss,train_ord_d1,train_ord_d2,train_ord_d3,train_ord_qk_d1,train_ord_qk_d2,train_ord_qk_d3,train_ord_gap12,train_ord_gap23,train_ord_qk_gap12,train_ord_qk_gap23,train_ord_order_rate,train_ord_margin_rate,train_ord_active_frac,train_ord_qk_order_rate,train_ord_qk_margin_rate,train_ord_qk_active_frac,train_ord_perturb_l2_1,train_ord_perturb_l2_2,train_ord_perturb_l2_3,train_ord_pred_d1,train_ord_pred_d2,train_ord_pred_d3,train_ord_fused_d1,train_ord_fused_d2,train_ord_fused_d3,train_ord_global_d1,train_ord_global_d2,train_ord_global_d3,train_ord_local_d1,train_ord_local_d2,train_ord_local_d3,train_ord_qk_pred_corr,train_ord_qk_fused_corr,train_ord_qk_global_corr,train_ord_qk_local_corr,train_tau_grad_norm,val_ic,val_icir,val_mae
3,17,static,^GSPC,2022-01-01,2024-12-31,3,0.0002607291905184967,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02095345437617717,-0.0803902901039572,0.007419719991320265
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,1,0.002027637485696993,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010486656200941913,-0.039886557711453385,0.008294167671358212
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,2,0.0004023572189974878,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004010989010989009,0.019310969804291995,0.007746384160460941
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,3,0.0003091163352576107,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006122448979591865,-0.0029074949831116026,0.00961142663541894
3,27,concat_a:intensity_indexret,^GSPC,2022-01-01,2024-12-31,1,0.0018994224742202687,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015706436420722135,-0.059461593710675845,0.008675215981484422
3,27,concat_a:intensity_indexret,^GSPC,2022-01-01,2024-12-31,2,0.0003956308946649277,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029670329670329694,0.01421613974833305,0.008165750764869514
3,27,concat_a:intensity_indexret,^GSPC,2022-01-01,2024-12-31,3,0.00030498782618590826,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005494505494505499,0.0025766269394316395,0.009104624513402364
3,27,film_a:intensity_indexret,^GSPC,2022-01-01,2024-12-31,1,0.00281012628089659,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00945839874411303,-0.03703332450579683,0.015533516766448123
3,27,film_a:intensity_indexret,^GSPC,2022-01-01,2024-12-31,2,0.0003285747652665021,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010659340659340663,-0.042459492875398165,0.0073479656165743425
3,27,film_a:intensity_indexret,^GSPC,2022-01-01,2024-12-31,3,0.00019334395985548024,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012496075353218214,-0.0500855289422504,0.007331824384095853
3,27,static,^GSPC,2022-01-01,2024-12-31,1,0.008231452077981777,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05415227629513345,-0.21301373140349633,0.03082792800925123
3,27,static,^GSPC,2022-01-01,2024-12-31,2,0.0007546548039628971,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041295011134867665,-0.16893241241172588,0.0075631818682761
3,27,static,^GSPC,2022-01-01,2024-12-31,3,0.0004259186746991755,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03536891679748822,-0.1449454179029046,0.008032468113954899
