epochs,model_kind,ic_mean,ic_std,icir_mean,mae_mean,mae_std,param_count,step_intensity_spearman_mean,tau_corr_mean,pe_scale_mean,pe_scale_std,fusion_gate_mean,context_gate_mean,attn_swap_delta_mean,qk_swap_delta_mean
3,concat_a,0.057147143917609895,0.0229258705120117,0.2324919375097337,0.0077823515266287335,0.0005955777767920541,45266.0,,,,,,,,
3,concat_a:intensity_indexret,0.05919435309877805,0.02262371592386899,0.24311852897221842,0.00767546437581372,0.00040664539717079156,45266.0,,,,,,,,
3,film_a:intensity_indexret,-0.008069073783359498,0.0782844373720939,-0.023774063648245667,0.007349645011382991,0.00018439155643039485,45330.0,,,,,,,,
3,static,0.010336299737673199,0.060370606853473355,0.04341243545622181,0.00731688750413845,0.00018872516985786065,45202.0,,,,,,,,
