epochs,model_kind,ic_mean,ic_std,icir_mean,mae_mean,mae_std,param_count,step_intensity_spearman_mean,tau_corr_mean,pe_scale_mean,pe_scale_std,fusion_gate_mean,context_gate_mean,attn_swap_delta_mean,qk_swap_delta_mean
3,concat_a,0.057147143917609895,0.0229258705120117,0.2324919375097337,0.0077823515266287335,0.0005955777767920541,45266.0,,,,,,,,
3,concat_a:indexret_only,0.02048927263212977,0.06413377517391393,0.08011010518302361,0.007259126777849084,0.00013163362038755852,45234.0,,,,,,,,
3,concat_a:intensity_indexret,0.05919435309877805,0.02262371592386899,0.24311852897221842,0.00767546437581372,0.00040664539717079156,45266.0,,,,,,,,
3,concat_a:intensity_only,0.0065960230245944535,0.05504474939229015,0.026140615719614707,0.0073453427762425446,9.598529480194265e-05,45234.0,,,,,,,,
3,concat_a:position_only,0.018779630888173627,0.06186362770890603,0.07433982281548755,0.00724412348706738,9.417565425998797e-05,45234.0,,,,,,,,
3,interaction:intensity+indexret,0.018375196232339085,0.06231586193940652,0.07403828440693508,0.007242023571815497,0.00013040747032602758,,,,,,,,,
3,interaction:intensity+position,0.01892464678178964,0.06251885357464876,0.07491198098859046,0.007230979308331356,0.00010774419122452628,,,,,,,,,
3,static,0.010336299737673199,0.060370606853473355,0.04341243545622181,0.00731688750413845,0.00018872516985786065,45202.0,,,,,,,,
