epochs,model_kind,ic_mean,ic_std,icir_mean,mae_mean,mae_std,step_intensity_spearman_mean,tau_corr_mean,pe_scale_mean,pe_scale_std,fusion_gate_mean,context_gate_mean,attn_swap_delta_mean,qk_swap_delta_mean
3,learned_tau_rope,0.0009890109890109836,,0.004046249296518674,0.007296852861361203,,0.25258196567721786,0.9999994605171437,,,0.31019378232712647,,1.0739262990580533e-07,3.257819766615136e-06
