date,target,wml,index_close,position,intensity,bear,high_vol,vix_proxy,indexret,bear_x_intensity,bear_x_vix,position_x_intensity,intensity_x_indexret,regime,index_symbol,indexret_spec,horizon
1991-02-11,0.005800000000000003,-0.0088,368.5799865722656,0.10567157226992499,0.75,0.0,1.0,0.6865079365079365,0.01129574883645858,0.0,0.0,0.07925367920244375,0.008471811627343936,3,^GSPC,ret5,5
1991-02-12,0.010800000000000004,0.0001,365.5,0.09586182302130725,0.7579365079365079,0.0,1.0,0.7142857142857143,0.007947912278908903,0.0,0.0,0.07265717538519716,0.006024012878061906,3,^GSPC,ret5,5
1991-02-13,0.015800000000000005,-0.0034000000000000002,369.0199890136719,0.10580609183290945,0.7420634920634921,0.0,1.0,0.7182539682539683,0.006024458974814877,0.0,0.0,0.07851483798711932,0.004470531064644373,3,^GSPC,ret5,5
1991-02-14,0.019900000000000004,0.0016,364.2200012207031,0.09093632277395355,0.7341269841269841,0.0,1.0,0.5992063492063492,0.004273555114434566,0.0,0.0,0.0667588083856405,0.0031373321276602965,3,^GSPC,ret5,5
1991-02-15,0.020300000000000002,-0.0013,369.05999755859375,0.10487924602235349,0.7341269841269841,0.0,1.0,0.5992063492063492,0.005332472986760336,0.0,0.0,0.07699468457990236,0.003914712311708977,3,^GSPC,ret5,5
1991-02-19,0.013300000000000003,0.0088,369.3900146484375,0.10535431826661999,0.6944444444444444,0.0,1.0,0.5833333333333334,0.000439057631147783,0.0,0.0,0.0731627210184861,0.00030490113274151597,3,^GSPC,ret5,5
1991-02-20,0.005000000000000002,0.0051,365.1400146484375,0.09223454030854962,0.7142857142857143,0.0,1.0,0.6190476190476191,-0.00019707947743034248,0.0,0.0,0.06588181450610688,-0.00014077105530738748,3,^GSPC,ret5,5
1991-02-21,-0.006499999999999997,0.0016,364.9700012207031,0.09135121502625398,0.6904761904761905,0.0,1.0,0.623015873015873,-0.0022071303147390966,0.0,0.0,0.06307583894669917,-0.0015239709316055667,3,^GSPC,ret5,5
1991-02-22,-0.019399999999999994,0.005699999999999999,365.6499938964844,0.09301213063471687,0.6825396825396826,0.0,1.0,0.5873015873015873,0.000783698201099459,0.0,0.0,0.06348447011575914,0.000534905121385345,3,^GSPC,ret5,5
1991-02-25,-0.021099999999999997,-0.0009,367.260009765625,0.09744036434436171,0.6746031746031746,0.0,1.0,0.5833333333333334,-0.000977831030320537,0.0,0.0,0.0657335791211964,-0.0006596479172797274,3,^GSPC,ret5,5
1991-02-26,-0.023599999999999996,0.0018,362.80999755859375,0.08396783748493103,0.7023809523809523,0.0,1.0,0.6666666666666666,-0.003594752320173951,0.0,0.0,0.05897740966203489,-0.0025248855582174178,3,^GSPC,ret5,5
1991-02-27,-0.021899999999999996,-0.0032,367.739990234375,0.09848402017454884,0.7103174603174603,0.0,1.0,0.6825396825396826,0.0014190516734453877,0.0,0.0,0.06995491909223905,0.00100797718074097,3,^GSPC,ret5,5
1991-02-28,-0.008499999999999997,-0.009899999999999999,367.07000732421875,0.0962732825409223,0.7103174603174603,0.0,1.0,0.6507936507936508,0.0011474847492878907,0.0,0.0,0.06838459355089321,0.0008150784528671922,3,^GSPC,ret5,5
1991-03-01,-0.000999999999999997,-0.0072,370.4700012207031,0.10615548693992802,0.5317460317460317,0.0,1.0,0.6547619047619048,0.002619179613625515,0.0,0.0,0.05644775892837442,0.0013927383659754723,3,^GSPC,ret5,5
1991-03-04,-0.0030999999999999964,-0.0026,369.3299865722656,0.10250702553003173,0.5277777777777778,0.0,1.0,0.6587301587301587,0.0011240892578190803,0.0,0.0,0.05410093014085008,0.0005932693305156257,3,^GSPC,ret5,5
1991-03-05,-0.0021999999999999962,-0.0007000000000000001,376.7200012207031,0.12419686882761809,0.5515873015873016,0.0,1.0,0.6825396825396826,0.007524586929575183,0.0,0.0,0.06850541574221791,0.004150466600043454,3,^GSPC,ret5,5
1991-03-06,0.0022000000000000036,-0.0015,376.1700134277344,0.12225135530248218,0.5317460317460317,0.0,1.0,0.6825396825396826,0.004533012879313542,0.0,0.0,0.06500667305766909,0.0024104116104286294,3,^GSPC,ret5,5
1991-03-07,0.0004000000000000041,0.0034999999999999996,375.9100036621094,0.12118330795209516,0.5357142857142857,0.0,1.0,0.6031746031746031,0.004759435452664101,0.0,0.0,0.06491962926005097,0.0025496975639271967,3,^GSPC,ret5,5
1991-03-08,0.0035000000000000044,0.0003,374.95001220703125,0.11805894495167553,0.5238095238095238,0.0,1.0,0.5952380952380952,0.0024040486421938708,0.0,0.0,0.061840399736591944,0.0012592635744825037,3,^GSPC,ret5,5
1991-03-11,0.011200000000000005,-0.004699999999999999,372.9599914550781,0.11188372258664463,0.5396825396825397,0.0,1.0,0.6031746031746031,0.0019561270811458325,0.0,0.0,0.060381691554697095,0.0010556876310945762,3,^GSPC,ret5,5
1991-03-12,0.012500000000000004,0.0002,370.0299987792969,0.10289470963665266,0.5515873015873016,0.0,1.0,0.5119047619047619,-0.0035836258084234324,0.0,0.0,0.056755415236090165,-0.0019766824895668935,3,^GSPC,ret5,5
1991-03-13,0.022000000000000006,0.0029,374.57000732421875,0.11619490306939999,0.5793650793650794,0.0,1.0,0.5119047619047619,-0.0008524967268555946,0.0,0.0,0.06731926923862064,-0.000493906833813162,3,^GSPC,ret5,5
1991-03-14,0.024700000000000003,0.0017000000000000001,373.5,0.11279677351629123,0.5436507936507936,0.0,1.0,0.5,-0.0012863516410589588,0.0,0.0,0.06132205544338055,-0.0006993260905757037,3,^GSPC,ret5,5
1991-03-15,0.024900000000000005,0.0034000000000000002,373.5899963378906,0.11286000084534951,0.5317460317460317,0.0,1.0,0.45634920634920634,-0.0007267573410275377,0.0,0.0,0.06001285759236839,-0.00038645033213369066,3,^GSPC,ret5,5
1991-03-18,0.025700000000000004,0.003,372.1099853515625,0.10830356468176697,0.5357142857142857,0.0,1.0,0.3611111111111111,-0.00045633645093307403,0.0,0.0,0.05801976679380373,-0.0002444659558570039,3,^GSPC,ret5,5
1991-03-19,0.027000000000000003,0.0015,366.5899963378906,0.09187583435939502,0.5833333333333334,0.0,1.0,0.4801587301587302,-0.0018680065552956198,0.0,0.0,0.053594236709647095,-0.0010896704905891117,3,^GSPC,ret5,5
1991-03-20,0.016400000000000005,0.0124,367.9200134277344,0.0958163563890981,0.5515873015873016,0.0,1.0,0.42063492063492064,-0.0035826322408375397,0.0,0.0,0.05285108546858983,-0.001976134450303246,3,^GSPC,ret5,5
1991-03-21,0.014400000000000005,0.0044,366.5799865722656,0.09179886836823262,0.47619047619047616,0.0,0.0,0.4365079365079365,-0.0037402525317845456,0.0,0.0,0.04371374684201553,-0.001781072634183117,2,^GSPC,ret5,5
