epochs,seed,model_kind,ic,static_ic,below_static,concat_ic,below_concat,pe_scale_mean
1,7,econ_time,0.07413657770800629,-0.03119309262166406,False,0.041868131868131875,False,0.100220687687397
3,7,econ_time,0.0645054945054945,-0.011428571428571425,False,0.0713465743575086,True,0.1002769023180008
