epochs,seed,model_kind,vs,t,p,n
1,7,econ_time,concat_a,0.6831545060209621,0.49613771361976555,98
1,7,static,concat_a,-2.356317224203267,0.020468218949122964,98
1,7,econ_time,static,2.2871919640122,0.024357708137930756,98
3,7,econ_time,concat_a,-0.1395247517478482,0.8893247864649636,98
3,7,static,concat_a,-2.600533036593069,0.010763103277355296,98
3,7,econ_time,static,1.8241324589999455,0.07121086681885112,98
