ic,icir,mae,tau_last_mean,market_shift_mean,pe_scale_mean,alpha_mean,fusion_gate_mean,context_gate_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,step_intensity_spearman_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,model_kind
0.0713465743575086,0.2641216615130136,0.007273167095062727,,,,,,,,,,,,,,,,,,,,,,,concat_a
0.008155416012558871,0.034814211730928406,0.007209985990182977,29.689110502904775,0.0,,,0.31086466109266087,,,0.8849125553393851,,0.21049743875557062,0.0019438439601205516,0.9999992683225748,0.29384208123070715,0.00021511877104117325,1.3161678703463808e-08,,3.5396526325303984e-06,0.00012014246954967515,0.000306904905239987,0.01046993984668563,4.324332999760595e-06,3.2075374731866743e-06,learned_tau_rope
-0.011428571428571425,-0.047063653745941667,0.007236244960912565,,,,,,,,,,,,,,,,,,,,,,,static
0.06589481946624805,0.2669622128719855,0.00721003842069554,31.62260236545485,0.0,,1.0045889616012573,0.2274697776959867,,,0.0681258915349537,,1.4678413055989208,0.12863042853696613,0.9978964894401784,1.0,0.013989366056891729,7.823934512478965e-07,,1.3748445241932986e-05,0.0003985177825338074,0.001034186691491525,0.029892203935602567,1.4982794446226837e-05,8.739711118518504e-06,tau_rope
