ic,icir,mae,tau_last_mean,market_shift_mean,pe_scale_mean,alpha_mean,fusion_gate_mean,context_gate_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,model_kind
-0.021604774535809015,-0.08131454227058195,0.007363723298785549,,,,,,,,,,,,,,,,,,,,,,concat_a
0.01050839964633068,0.04421550569625069,0.007344117400383356,,,,,,,,,,,,,,,,,,,,,,static
0.007555260831122901,0.028239280466975977,0.007252469151220619,29.28786230635369,0.0,,0.9965753555297852,0.1454961724527951,,,0.06932934521686757,,1.4099091079043247,0.12183685307444513,0.9981551036752504,0.012541484872157546,5.898701733556287e-07,,1.2885263380688218e-05,0.000372689227578926,0.0010735390862226205,0.031055667073902105,1.485480071378647e-05,8.141301791824687e-06,tau_rope
