ic,icir,mae,tau_last_mean,market_shift_mean,pe_scale_mean,alpha_mean,fusion_gate_mean,context_gate_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,step_intensity_spearman_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,epochs,seed,model_kind,index_symbol,start,end
0.0002433281004709585,0.000992126014034767,0.007296654393099367,28.439384265821808,0.0,,,0.3102483806074882,,,0.18589850602709518,,0.16930706677388171,0.0016272675863120286,0.9999994459200878,0.25243218643026866,0.0001721049700946813,4.1297503880092075e-09,,6.487852690219258e-07,1.966665330228909e-05,5.8471517994599264e-05,0.0017733004025812617,2.855008054267477e-07,1.026611950855865e-07,3,7,learned_tau_rope,^GSPC,2022-01-01,2024-12-31
