ic,icir,mae,param_count,tau_last_mean,market_shift_mean,pe_scale_mean,alpha_mean,fusion_gate_mean,context_gate_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,step_intensity_spearman_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,xip_h_int_norm_mean,xip_h_int_ratio_mean,xip_pred_delta_mean,xip_ic_off,xip_ic_drop,model_kind
0.07576148113006365,0.3188706417155827,0.007199677269743066,45266,,,,,,,,,,,,,,,,,,,,,,,,,,,,concat_a
-0.04127943485086343,-0.13926850629057655,0.007161554615953538,45330,,,,,,,,,,,,,,,,,,,,,,,,,,,,film_a
0.014701726844583993,0.05847452826775221,0.007230076509365123,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,static
0.03609105180533752,0.1535993976531532,0.007257423516865397,45203,31.59680594230185,0.0,,1.0026402473449707,0.07836103808514926,,,0.06655784909822503,,1.4621321011319452,0.1283332354294098,0.9979033579631728,1.0,0.013957093767821789,2.5991312399202466e-07,,1.3891858029730465e-05,0.0003870095688925714,0.0010163983836062062,0.028376328964831724,1.967966746317926e-05,9.214936427659787e-06,,,,,,tau_rope
