epochs,seed,model_kind,index_symbol,start,end,epoch,train_loss,train_align_corr,train_geom_lambda,train_geom_qk,train_geom_attn,train_ord_lambda,train_ord_loss,train_ord_d1,train_ord_d2,train_ord_d3,train_ord_qk_d1,train_ord_qk_d2,train_ord_qk_d3,train_ord_gap12,train_ord_gap23,train_ord_qk_gap12,train_ord_qk_gap23,train_ord_order_rate,train_ord_margin_rate,train_ord_active_frac,train_ord_qk_order_rate,train_ord_qk_margin_rate,train_ord_qk_active_frac,train_ord_perturb_l2_1,train_ord_perturb_l2_2,train_ord_perturb_l2_3,train_ord_pred_d1,train_ord_pred_d2,train_ord_pred_d3,train_ord_fused_d1,train_ord_fused_d2,train_ord_fused_d3,train_ord_global_d1,train_ord_global_d2,train_ord_global_d3,train_ord_local_d1,train_ord_local_d2,train_ord_local_d3,train_ord_qk_pred_corr,train_ord_qk_fused_corr,train_ord_qk_global_corr,train_ord_qk_local_corr,train_tau_grad_norm,val_ic,val_icir,val_mae
3,17,shape_signature_token,^GSPC,2022-01-01,2024-12-31,2,0.0005916786012805273,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020329670329670334,-0.07609854446208615,0.009533326043771958
3,17,shape_signature_token,^GSPC,2022-01-01,2024-12-31,3,0.00016379195560968157,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009819466248037674,-0.03723531609479838,0.00862657782233244
3,17,simple_summary_token,^GSPC,2022-01-01,2024-12-31,1,0.003201845207626583,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012150706436420725,-0.042308981825755855,0.011500342314134286
3,17,simple_summary_token,^GSPC,2022-01-01,2024-12-31,2,0.0001744330114622843,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0024489795918367424,-0.008896998964266307,0.007947502691098802
3,17,simple_summary_token,^GSPC,2022-01-01,2024-12-31,3,9.990029228816554e-05,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006907378335949687,-0.0025236174952419153,0.008335072567236573
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,1,0.002027637485696993,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010486656200941913,-0.039886557711453385,0.008294167671358212
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,2,0.0004023572189974878,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004010989010989009,0.019310969804291995,0.007746384160460941
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,3,0.0003091163352576107,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006122448979591865,-0.0029074949831116026,0.00961142663541894
3,27,shape_signature_token,^GSPC,2022-01-01,2024-12-31,1,0.005512661148301842,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01689952904238618,-0.06363582934440344,0.01873394680602369
3,27,shape_signature_token,^GSPC,2022-01-01,2024-12-31,2,0.00030460952488765126,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018445839874411295,0.06755898181577585,0.007557683438297373
3,27,shape_signature_token,^GSPC,2022-01-01,2024-12-31,3,0.00010814683150379823,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018775510204081636,0.07555640556303232,0.00744940564272476
3,27,simple_summary_token,^GSPC,2022-01-01,2024-12-31,1,0.006816462508221391,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03254317111459969,0.1234409123899617,0.032358282759084096
3,27,simple_summary_token,^GSPC,2022-01-01,2024-12-31,2,0.0003379879485144783,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02535321821036106,0.10107522375207498,0.010420491114114527
3,27,simple_summary_token,^GSPC,2022-01-01,2024-12-31,3,0.00012668577903225464,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03847723704866562,0.1418901794010994,0.007794586027248721
