ic,icir,mae,tau_last_mean,market_shift_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,model_kind
0.041868131868131875,0.1583526395331897,0.007149924655538473,,,,,,,,,,,,,,,,,,concat_a
0.03579277864992151,0.136258440142854,0.009166226910796658,43.669321760839345,0.0017033763298270653,3.5403943402426585,0.2115746445558509,16.731330957619395,4.527822822940593,0.09233448329932836,0.9995673067715704,0.019660760812765483,1.656332794500857e-05,0.002375439987042729,0.00012915070990708713,0.004014856901437956,0.004856951054160683,0.15520291347227685,0.0005989129898347417,0.0004152589887168261,econ_time
0.040274725274725275,0.15195410584783972,0.009020059506873348,43.66697556631906,0.0017308370641204625,3.540199131381755,0.08197057934287859,43.43443982382424,4.5270530230658395,0.09226540898334007,0.999568149727218,0.019656123909719138,1.5782938928020242e-05,0.002374467430446221,1.1596600623083851e-05,0.00032335348104183773,0.0005756776518668333,0.015981106299488824,5.4164316917398986e-05,5.514917155388892e-06,econ_time:pe_only
0.007810635962649547,0.035253770921019174,0.009369931721500335,44.63278240904516,0.0017196246350602228,3.618664464172052,0.1859446960322711,19.469769169505344,4.822770892357339,0.09639596416329851,0.9995416159532509,0.02030195884710672,5.476894427318962e-06,0.0024714105910792644,0.00012705788839541908,0.003920148715985065,0.0048493574513835186,0.15150675548012463,0.0006252808259011303,0.00038973911334546664,econ_time:qk_only
-0.03119309262166406,-0.11980209450136413,0.008614610112796068,,,,,,,,,,,,,,,,,,static
