ic,icir,mae,param_count,tau_last_mean,market_shift_mean,pe_scale_mean,alpha_mean,fusion_gate_mean,context_gate_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,step_intensity_spearman_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,xip_h_int_norm_mean,xip_h_int_ratio_mean,xip_pred_delta_mean,xip_ic_off,xip_ic_drop,model_kind
0.06834379905808477,0.299737930571707,0.008077353397275588,45266,,,,,,,,,,,,,,,,,,,,,,,,,,,,concat_a
0.07858712715855573,0.30862467206181093,0.007756875762004372,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,static
0.05479591836734695,0.21068941680053735,0.0071450517598584985,45203,31.537887495391224,0.0,,0.9981860518455505,0.19093498012849264,,,0.11871625750648732,,1.4491428790773664,0.12765453396327034,0.997919042499698,0.9999998179873866,0.013883391267867112,9.771177963334687e-07,,2.3383030367062465e-05,0.0007079000100588464,0.0018138677691485452,0.05547783011176186,2.3927805545545012e-05,2.4826630045175322e-05,,,,,,tau_rope
0.059215070643642065,0.2289681823056144,0.00715327492210558,45203,31.53352424076625,0.0,,0.9978560209274292,0.18965281388589314,,,0.11116239335159867,,1.448183789545176,0.12760428846718705,0.9979201889767939,1.0,0.013877933294493324,8.445081053947916e-07,,1.977694676256482e-05,0.0006863238701919968,0.0014630433829021356,0.05443797925620207,2.072040818106592e-05,1.4322461295900471e-05,,,,,,tau_rope_linear
