seed,model_kind,ic,static_ic,below_static,concat_ic,below_concat,pe_scale_mean
7,econ_time,0.07332810047095761,-0.03119309262166406,False,0.041868131868131875,False,0.003261059056967497
7,econ_time:pe_only,0.0562558869701727,-0.03119309262166406,False,0.041868131868131875,False,0.003521609352901578
7,econ_time:qk_only,0.05703296703296704,-0.03119309262166406,False,0.041868131868131875,False,
