ic,icir,mae,tau_last_mean,market_shift_mean,pe_scale_mean,alpha_mean,fusion_gate_mean,context_gate_mean,bias_abs_mean,qk_abs_mean,bias_to_qk_ratio,tau_dev_std_mean,step_dev_std_mean,tau_corr_mean,tau_swap_delta_mean,pred_swap_delta_mean,bias_swap_delta_mean,attn_swap_delta_mean,qk_swap_delta_mean,rand_attn_swap_delta_mean,rand_qk_swap_delta_mean,attn_topk_delta_mean,attn_kl_mean,model_kind
-0.024522546419098148,-0.09290181330821241,0.007359653955501349,,,,,,,,,,,,,,,,,,,,,,concat_a
0.01050839964633068,0.04421550569625069,0.007344117400383356,,,,,,,,,,,,,,,,,,,,,,static
0.009323607427055697,0.03540991074535456,0.007252804559013355,30.251052100082923,0.0,,0.9979957938194275,0.14549444746697085,,,0.07189622052099513,,1.5116183411800999,0.13267181685258603,0.997791807541902,0.014017959993503902,6.418634505792596e-07,,1.4980369100806131e-05,0.00042853938442408694,0.0011961689155611367,0.03438653262746895,1.855546744426929e-05,1.0249908844032731e-05,tau_rope
