date,target,wml,index_close,position,intensity,bear,high_vol,vix_proxy,indexret,bear_x_intensity,bear_x_vix,position_x_intensity,intensity_x_indexret,regime,index_symbol,indexret_spec,horizon
1991-04-30,0.0052,-0.0042,375.3399963378906,0.10965310403678986,0.45634920634920634,0.0,0.0,0.40476190476190477,0.004485969274010284,0.0,0.0,0.05004010700091601,0.002047168517901519,2,^GSPC,ret1,1
1991-05-01,0.0036,0.0052,380.2900085449219,0.12407510569405725,0.4246031746031746,0.0,0.0,0.4444444444444444,0.013101869921395238,0.0,0.0,0.05268268376692113,0.005563095561862264,2,^GSPC,ret1,1
1991-05-02,0.0002,0.0036,380.5199890136719,0.12448400161250345,0.4166666666666667,0.0,0.0,0.44047619047619047,0.0006045674386320662,0.0,0.0,0.05186833400520977,0.00025190309943002757,2,^GSPC,ret1,1
1991-05-03,0.0007000000000000001,0.0002,380.79998779296875,0.12505410337921175,0.4087301587301587,0.0,0.0,0.40476190476190477,0.0007355613945553387,0.0,0.0,0.0511133835240429,0.0003006461255523805,2,^GSPC,ret1,1
1991-05-06,0.0027,0.0007000000000000001,380.0799865722656,0.1226205969769892,0.4087301587301587,0.0,0.0,0.376984126984127,-0.0018925493109704463,0.0,0.0,0.05011873606599161,-0.000773541980277603,2,^GSPC,ret1,1
1991-05-07,-0.003,0.0027,377.32000732421875,0.1141064648533858,0.42857142857142855,0.0,0.0,0.26587301587301587,-0.0072880683571478816,0.0,0.0,0.04890277065145105,-0.003123457867349092,2,^GSPC,ret1,1
1991-05-08,0.0021,-0.003,378.510009765625,0.11724541326906991,0.32936507936507936,0.0,0.0,0.2698412698412698,0.003148865215124257,0.0,0.0,0.03861654484655874,0.0010371262414893387,2,^GSPC,ret1,1
1991-05-09,-0.0016,0.0021,383.25,0.13079982918446054,0.35714285714285715,0.0,0.0,0.27380952380952384,0.01244499934398729,0.0,0.0,0.04671422470873591,0.004444642622852604,2,^GSPC,ret1,1
1991-05-10,-0.0015,-0.0016,375.739990234375,0.10831690461626928,0.503968253968254,0.0,1.0,0.4444444444444444,-0.019790128903149875,0.0,0.0,0.054588281294707136,-0.00997359670912712,3,^GSPC,ret1,1
1991-05-13,-0.0005,-0.0015,376.760009765625,0.11094355578704412,0.4722222222222222,0.0,0.0,0.4444444444444444,0.002711017025857782,0.0,0.0,0.05239001245499306,0.0012802024844328415,2,^GSPC,ret1,1
1991-05-14,-0.0067,-0.0005,371.6199951171875,0.09552775374187232,0.34523809523809523,0.0,0.0,0.3888888888888889,-0.013736592209284876,0.0,0.0,0.03297981974421783,-0.0047423949293959695,2,^GSPC,ret1,1
1991-05-15,0.0049,-0.0067,368.57000732421875,0.08633757986559434,0.373015873015873,0.0,0.0,0.3611111111111111,-0.008241140909512518,0.0,0.0,0.032205287727642334,-0.0030740763710086377,2,^GSPC,ret1,1
1991-05-16,0.0,0.0049,372.19000244140625,0.09673785957391853,0.42063492063492064,0.0,0.0,0.4087301587301587,0.009773810375295993,0.0,0.0,0.04069132188426732,0.004111205951513394,2,^GSPC,ret1,1
1991-05-17,0.0017000000000000001,0.0,372.3900146484375,0.09698927906605596,0.3531746031746032,0.0,0.0,0.3888888888888889,0.0005372484011158202,0.0,0.0,0.03425415014634516,0.00018974249087026985,2,^GSPC,ret1,1
1991-05-20,0.0066,0.0017000000000000001,372.2799987792969,0.09622246169620922,0.3134920634920635,0.0,0.0,0.35714285714285715,-0.00029547549372814096,0.0,0.0,0.03016497807143067,-9.262922224017117e-05,2,^GSPC,ret1,1
1991-05-21,0.0049,0.0066,375.3500061035156,0.10459697562570569,0.29365079365079366,0.0,0.0,0.39285714285714285,0.00821268424135827,0.0,0.0,0.030714984905961196,0.0024116612454782222,2,^GSPC,ret1,1
1991-05-22,0.0016,0.0049,376.19000244140625,0.10639562390025821,0.29365079365079366,0.0,0.0,0.3888888888888889,0.0022354011180501583,0.0,0.0,0.031243159399282173,0.0006564273124433005,2,^GSPC,ret1,1
1991-05-23,-0.0023,0.0016,374.9599914550781,0.10218472136127092,0.26587301587301587,0.0,0.0,0.3492063492063492,-0.003275010572364916,0.0,0.0,0.027168160044464887,-0.0008707369378906721,2,^GSPC,ret1,1
1991-05-24,-0.0043,-0.0023,377.489990234375,0.10900953745546602,0.2619047619047619,0.0,0.0,0.38095238095238093,0.006724721576534019,0.0,0.0,0.028550116952622055,0.0017612366033779574,2,^GSPC,ret1,1
1991-05-28,-0.0022,-0.0043,381.94000244140625,0.12131841294319771,0.2857142857142857,0.0,0.0,0.3253968253968254,0.011719482197292557,0.0,0.0,0.03466240369805649,0.0033484234849407305,2,^GSPC,ret1,1
1991-05-29,-0.0062,-0.0022,382.7900085449219,0.12308933843668357,0.20634920634920634,0.0,0.0,0.31746031746031744,0.0022230236589469636,0.0,0.0,0.025399387296458513,0.00045871916771921467,2,^GSPC,ret1,1
1991-05-30,-0.0109,-0.0062,386.9599914550781,0.13453216466560192,0.24206349206349206,0.0,0.0,0.25396825396825395,0.010834748174208772,0.0,0.0,0.032565325573816334,0.0026226969786775204,2,^GSPC,ret1,1
1991-05-31,-0.0055000000000000005,-0.0109,389.8299865722656,0.14211344161706949,0.24206349206349206,0.0,0.0,0.30158730158730157,0.007389405779243676,0.0,0.0,0.03440047594698904,0.001788705367197874,2,^GSPC,ret1,1
1991-06-03,-0.0038,-0.0055000000000000005,388.05999755859375,0.13600136375016406,0.17857142857142858,0.0,0.0,0.3253968253968254,-0.004550751659972126,0.0,0.0,0.024285957812529298,-0.0008126342249950225,2,^GSPC,ret1,1
1991-06-04,0.0003,-0.0038,387.739990234375,0.13407011444163738,0.13095238095238096,0.0,0.0,0.32142857142857145,-0.000824973826767895,0.0,0.0,0.01755680070069061,-0.00010803228683865293,2,^GSPC,ret1,1
1991-06-05,-0.0007000000000000001,0.0003,385.0899963378906,0.12538817446186756,0.1626984126984127,0.0,0.0,0.3134920634920635,-0.006857923032314788,0.0,0.0,0.0204004569560975,-0.0011157731917655013,2,^GSPC,ret1,1
1991-06-06,-0.0022,-0.0007000000000000001,383.6300048828125,0.12011049666966486,0.16666666666666666,0.0,0.0,0.3333333333333333,-0.0037985045484263255,0.0,0.0,0.020018416111610808,-0.0006330840914043875,2,^GSPC,ret1,1
1991-06-07,-0.0001,-0.0022,379.42999267578125,0.10683139310386523,0.21428571428571427,0.0,0.0,0.2976190476190476,-0.01100845185335668,0.0,0.0,0.02289244137939969,-0.0023589539685764313,2,^GSPC,ret1,1
1991-06-10,0.0012,-0.0001,378.57000732421875,0.10317212379866231,0.21825396825396826,0.0,0.0,0.03571428571428571,-0.002269091610954792,0.0,0.0,0.022517725432247726,-0.0004952382484226729,2,^GSPC,ret1,1
1991-06-11,0.0027,0.0012,381.04998779296875,0.10927497805962448,0.09126984126984126,0.0,0.0,0.047619047619047616,0.006529552396883308,0.0,0.0,0.009973509902267313,0.000595951210826651,2,^GSPC,ret1,1
1991-06-12,-0.0002,0.0027,376.6499938964844,0.09558572881674247,0.15079365079365079,0.0,0.0,0.031746031746031744,-0.011614210009915174,0.0,0.0,0.014413721012048467,-0.0017513491284792723,2,^GSPC,ret1,1
1991-06-13,-0.0003,-0.0002,377.6300048828125,0.09753782589712712,0.06746031746031746,0.0,0.0,0.015873015873015872,0.00259853513115833,0.0,0.0,0.006579932699409368,0.00017529800487972862,2,^GSPC,ret1,1
1991-06-14,0.0021,-0.0003,382.2900085449219,0.11014428625812799,0.1349206349206349,0.0,0.0,0.027777777777777776,0.012264612046112913,0.0,0.0,0.014860737034826791,0.0016547492443168216,2,^GSPC,ret1,1
1991-06-17,-0.002,0.0021,380.1300048828125,0.10288822866942995,0.16666666666666666,0.0,0.0,0.047619047619047616,-0.005666192920195162,0.0,0.0,0.01714803811157166,-0.0009443654866991936,2,^GSPC,ret1,1
1991-06-18,0.0014000000000000002,-0.002,378.5899963378906,0.09752804913930263,0.20238095238095238,0.0,0.0,0.05555555555555555,-0.004059496671568306,0.0,0.0,0.01973781946866839,-0.0008215648025793001,2,^GSPC,ret1,1
1991-06-19,0.0027,0.0014000000000000002,375.0899963378906,0.08656260690342206,0.2222222222222222,0.0,0.0,0.07142857142857142,-0.009287828240734255,0.0,0.0,0.01923613486742712,-0.002063961831274279,2,^GSPC,ret1,1
1991-06-20,0.0003,0.0027,375.4200134277344,0.08671538922628438,0.21825396825396826,0.0,0.0,0.07142857142857142,0.0008794475938227486,0.0,0.0,0.01892597780732397,0.00019194292722321893,2,^GSPC,ret1,1
1991-06-21,0.0002,0.0003,377.75,0.09255400041504057,0.10714285714285714,0.0,0.0,0.0873015873015873,0.006187166147290007,0.0,0.0,0.009916500044468632,0.000662910658638215,2,^GSPC,ret1,1
1991-06-24,-0.0017000000000000001,0.0002,370.94000244140625,0.07212059224719401,0.07936507936507936,0.0,0.0,0.25793650793650796,-0.018192270110033895,0.0,0.0,0.00572385652755508,-0.001443830961113801,2,^GSPC,ret1,1
1991-06-25,0.0021,-0.0017000000000000001,370.6499938964844,0.07052401895728988,0.06746031746031746,0.0,0.0,0.14682539682539683,-0.000782126407145968,0.0,0.0,0.004757572707436221,-5.276249572016451e-05,2,^GSPC,ret1,1
1991-06-26,0.0025,0.0021,371.5899963378906,0.07245607218722189,0.027777777777777776,0.0,0.0,0.15079365079365079,0.0025328814300541744,0.0,0.0,0.0020126686718672745,7.035781750150484e-05,2,^GSPC,ret1,1
1991-06-27,-0.0016,0.0025,374.3999938964844,0.07975802180647401,0.027777777777777776,0.0,0.0,0.10317460317460317,0.007533642235588574,0.0,0.0,0.002215500605735389,0.00020926783987746037,2,^GSPC,ret1,1
1991-06-28,0.006999999999999999,-0.0016,371.1600036621094,0.0696041005131889,0.027777777777777776,0.0,0.0,0.08333333333333333,-0.008691481949673695,0.0,0.0,0.0019334472364774691,-0.0002414300541576026,2,^GSPC,ret1,1
1991-07-01,0.0027,0.006999999999999999,377.9200134277344,0.08812719374059928,0.13095238095238096,0.0,0.0,0.3531746031746032,0.018049322187985176,0.0,0.0,0.01154046584698324,0.002363601715093297,2,^GSPC,ret1,1
1991-07-02,0.0022,0.0027,377.4700012207031,0.08589821199487208,0.13095238095238096,0.0,0.0,0.3492063492063492,-0.0011914699732353629,0.0,0.0,0.011248575380280868,-0.00015602582982844038,2,^GSPC,ret1,1
1991-07-03,0.0009,0.0022,373.3299865722656,0.07314348857169715,0.20634920634920634,0.0,0.0,0.4007936507936508,-0.011028387524113404,0.0,0.0,0.015093100816381952,-0.0022756990129122897,2,^GSPC,ret1,1
1991-07-05,0.0038,0.0009,374.0799865722656,0.07441176629764827,0.20238095238095238,0.0,0.0,0.4007936507936508,0.0020069313460733262,0.0,0.0,0.015059524131666913,0.0004061646771815065,2,^GSPC,ret1,1
1991-07-08,0.0043,0.0038,377.94000244140625,0.08446326318258277,0.24603174603174602,0.0,0.0,0.40476190476190477,0.01026581693331658,0.0,0.0,0.020780644116349726,0.002525716864546143,2,^GSPC,ret1,1
1991-07-09,0.0028000000000000004,0.0043,376.1099853515625,0.07820995810170552,0.23809523809523808,0.0,0.0,0.40476190476190477,-0.004853844472838324,0.0,0.0,0.01862141859564417,-0.001155677255437696,2,^GSPC,ret1,1
1991-07-10,0.0031,0.0028000000000000004,375.739990234375,0.07605187384801455,0.10714285714285714,0.0,0.0,0.376984126984127,-0.0009842260000528361,0.0,0.0,0.008148415055144416,-0.00010545278571994673,2,^GSPC,ret1,1
1991-07-11,0.0043,0.0031,376.9700012207031,0.0785132925732407,0.11507936507936507,0.0,0.0,0.28174603174603174,0.003268223074311324,0.0,0.0,0.00903525985961897,0.00037610503632947773,2,^GSPC,ret1,1
1991-07-12,0.0031,0.0043,380.25,0.08672850766284064,0.09523809523809523,0.0,0.0,0.3333333333333333,0.008663319216317284,0.0,0.0,0.008259857872651488,0.0008250780206016461,2,^GSPC,ret1,1
1991-07-15,0.0002,0.0031,382.3900146484375,0.09157451541419169,0.09126984126984126,0.0,0.0,0.23015873015873015,0.0056121373758797385,0.0,0.0,0.008357991486215908,0.0005122188874810873,2,^GSPC,ret1,1
1991-07-16,-0.0036,0.0002,381.5400085449219,0.08797581458617985,0.09126984126984126,0.0,0.0,0.21825396825396826,-0.0022253516120364913,0.0,0.0,0.008029538632865622,-0.00020310748840015594,2,^GSPC,ret1,1
1991-07-17,-0.0021,-0.0036,381.17999267578125,0.08592363764652824,0.09523809523809523,0.0,0.0,0.20238095238095238,-0.0009440316113422699,0.0,0.0,0.008183203585383643,-8.99077725087876e-05,2,^GSPC,ret1,1
1991-07-18,-0.001,-0.0021,385.3699951171875,0.09676423572556962,0.12301587301587301,0.0,0.0,0.19444444444444445,0.010932213784182035,0.0,0.0,0.011903536934494675,0.0013448358226573138,2,^GSPC,ret1,1
1991-07-19,-0.0005,-0.001,384.2200012207031,0.09235941397767752,0.12301587301587301,0.0,0.0,0.21428571428571427,-0.002988590698694364,0.0,0.0,0.011361673941698425,-0.00036764409388700503,2,^GSPC,ret1,1
1991-07-22,-0.0026,-0.0005,382.8800048828125,0.08746468717784249,0.06746031746031746,0.0,0.0,0.20634920634920634,-0.00349367146447428,0.0,0.0,0.005900395563584612,-0.00023568418609548714,2,^GSPC,ret1,1
1991-07-23,0.0022,-0.0026,379.4200134277344,0.07659911613044311,0.11507936507936507,0.0,0.0,0.07142857142857142,-0.009077830598358153,0.0,0.0,0.008814977649931945,-0.001044670981557089,2,^GSPC,ret1,1
1991-07-24,0.002,0.0022,378.6400146484375,0.07339357819397589,0.10317460317460317,0.0,0.0,0.07539682539682539,-0.0020578820295882104,0.0,0.0,0.007572353305727671,-0.00021232116178291057,2,^GSPC,ret1,1
1991-07-25,0.0012,0.002,380.9599914550781,0.07881039444733431,0.05952380952380952,0.0,0.0,0.0992063492063492,0.006108436023610923,0.0,0.0,0.004691094907579423,0.000363597382357793,2,^GSPC,ret1,1
1991-07-26,0.0029,0.0012,380.92999267578125,0.07749669418635091,0.05952380952380952,0.0,0.0,0.06746031746031746,-7.87483230839689e-05,0.0,0.0,0.004612898463473268,-4.687400183569578e-06,2,^GSPC,ret1,1
1991-07-29,0.0025,0.0029,383.1499938964844,0.08243374699775044,0.03571428571428571,0.0,0.0,0.031746031746031744,0.005810929501082767,0.0,0.0,0.0029440623927768014,0.00020753319646724165,2,^GSPC,ret1,1
1991-07-30,0.0019,0.0025,386.69000244140625,0.09109896714018653,0.047619047619047616,0.0,0.0,0.003968253968253968,0.009196803266231771,0.0,0.0,0.0043380460542945965,0.00043794301267770333,2,^GSPC,ret1,1
1991-07-31,0.0002,0.0019,387.80999755859375,0.09295499653996996,0.04365079365079365,0.0,0.0,0.003968253968253968,0.002892177915787378,0.0,0.0,0.0040575593727764665,0.00012624586140341727,2,^GSPC,ret1,1
1991-08-01,0.0034000000000000002,0.0002,387.1199951171875,0.08965609168755712,0.027777777777777776,0.0,0.0,0.003968253968253968,-0.0017808127967115486,0.0,0.0,0.002490446991321031,-4.946702213087635e-05,2,^GSPC,ret1,1
1991-08-02,0.0023,0.0034000000000000002,387.17999267578125,0.08847046539531514,0.031746031746031744,0.0,0.0,0.007936507936507936,0.00015497238708426662,0.0,0.0,0.0028085862030258774,4.9197583201354485e-06,2,^GSPC,ret1,1
