ic,icir,mae,swap_delta,gate_mean,attn_entropy,pe_mode
-0.029333694474539547,-0.10373100950657178,0.008208659004571144,0.0020571734535862023,0.3857688612501386,3.401193840537273,concat_a
0.030520043336944747,0.10763753127603974,0.007758956067317416,0.0023588211456654776,0.3460275180323023,3.40119601739964,cycle_pe
-0.030455037919826653,-0.10776661889181438,0.015761663080632784,0.0,0.27288904526703794,3.4011970402489244,static
