ic,icir,mae,swap_delta,gate_mean,attn_entropy,pe_mode,routing_mode,attention_ic,attention_mae,ic_minus_attention,mae_minus_attention
-0.02596966413867822,-0.09407755086107997,0.007551537059182161,0.0004017098772693688,0.09386821777467996,3.4011960081315378,concat_a,attention,-0.02596966413867822,0.007551537059182161,0.0,0.0
-0.0223726977248104,-0.08152207464999535,0.0074647553657228366,0.000387297295768496,0.09403039469475477,3.401195847350107,concat_a,random,-0.02596966413867822,0.007551537059182161,0.003596966413867822,-8.6781693459324e-05
-0.02596966413867822,-0.09407755086107997,0.007551537000417018,0.0004017101375150009,0.09386823690693144,3.4011960093404205,concat_a,uniform,-0.02596966413867822,0.007551537059182161,0.0,-5.876514292540991e-11
0.009149512459371616,0.03828772772737321,0.007647026184448097,0.0002611730950818935,0.3009289699708912,3.4011960750902204,flow_pe,attention,0.009149512459371616,0.007647026184448097,0.0,0.0
0.011560130010834236,0.045367341076023915,0.0074498517091634905,0.00026247043949617464,0.30041241717170664,3.4011962133729963,flow_pe,random,0.009149512459371616,0.007647026184448097,0.0024106175514626207,-0.00019717447528460642
0.009174242226097527,0.038387036653173896,0.007647026125682955,0.00026117315804454643,0.30092897638468674,3.4011960784482285,flow_pe,uniform,0.009149512459371616,0.007647026184448097,2.4729766725911304e-05,-5.876514205804817e-11
