ic,icir,mae,swap_delta,gate_mean,attn_entropy,pe_mode
-0.029669555796316357,-0.10510203754098912,0.00827858277260102,0.002008666169475502,0.385867827685786,3.4011937657880114,concat_a
0.030807150595882994,0.1086366076952739,0.007739523874018241,0.0024420523874356713,0.34560376423345485,3.4011960089374598,cycle_pe
-0.030455037919826653,-0.10776661889181438,0.015761663080632784,0.0,0.27288904526703794,3.4011970402489244,static
