ic,icir,mae,swap_delta,gate_mean,attn_entropy,crps,pi80,pi80_width,qce,pe_mode
0.03138678223185264,0.11649402704877218,0.008906358004367041,0.005073032103164095,0.24157201056329297,3.4011968656996605,0.0029785114314413667,0.7842253521126761,0.023906341603839063,0.1151549295774648,concat_a
-0.07479414951245937,-0.2814289595306939,0.0075242189954680665,0.0005329137599804032,0.2046818977762276,3.401193563904561,0.002754415430105619,0.6861971830985916,0.018575754174044435,0.05047887323943663,flow_pe
0.010774647887323945,0.04301329432009911,0.007976614955373518,0.0,0.265671527511637,3.401196289868422,0.0029686117077305334,0.7011267605633803,0.01877289275992924,0.11763380281690143,static
