ic,icir,mae,swap_delta,gate_mean,attn_entropy,pe_mode
0.021381537052682937,0.07837762614815295,0.009100052839112019,0.0032038871964938202,0.36148784276465296,3.4011959091374573,concat_a
-0.055465872156013,-0.1991361356668391,0.008030711815865727,0.004363417813265828,0.4234183842867193,3.4011945831943566,cycle_pe_full
0.037231852654387866,0.13154569060174526,0.019071258760995524,0.00019662588415011553,0.35850537019716183,3.401193334283963,flow_pe
-0.01736186348862404,-0.06414746618849212,0.009476155072995256,0.0,0.3901325313390141,3.4011959470829494,static
