index_symbol,start,end,pe_mode,ic_mean,ic_std,icir_mean,mae_mean,swap_mean,crps_mean,pi80_mean,pi80_width_mean,qce_mean
^GSPC,2020-01-01,2024-12-31,concat_a,-0.04739031612377573,0.01481823356198424,-0.17849668215604508,0.007700163307220505,0.002048571967900219,0.00295512884022327,0.5264788732394367,0.0135050534939682,0.11966197183098592
^GSPC,2020-01-01,2024-12-31,flow_pe,0.012118093174431206,0.011606357242661099,0.04487953654862048,0.008122334096822646,0.00043573905044878034,0.002873469031863505,0.7309859154929577,0.021659880221729544,0.0788732394366197
^GSPC,2020-01-01,2024-12-31,static,-0.00041982665222101666,0.015831377717464793,-0.0025611652184172606,0.007850046375038644,0.0,0.002867229402017727,0.687887323943662,0.017915772697035696,0.08825352112676058
^GSPC,2022-01-01,2024-12-31,concat_a,0.05986596736596736,0.021188479422268227,0.23462351091414885,0.00962592862900761,0.007166279922098374,0.0036705066766378213,0.9042424242424243,0.05174631922082468,0.11618181818181818
^GSPC,2022-01-01,2024-12-31,flow_pe,-0.011829836829836826,0.03980566145840354,-0.0500435803526231,0.008981312996732889,0.001216218854216012,0.003556826522866631,0.9063636363636364,0.04537765334952961,0.11793939393939395
^GSPC,2022-01-01,2024-12-31,static,0.0056060606060606075,0.06507360307982492,0.031006178374197613,0.008540884743219391,0.0,0.003120853334619438,0.8851515151515151,0.03644483349427129,0.08781818181818181
^IXIC,2020-01-01,2024-12-31,concat_a,-0.027402491874322858,0.012935534128206782,-0.1022336114938511,0.007673920615563193,0.0022286693036923525,0.002977942073671393,0.5278873239436619,0.013642147516070957,0.12507042253521128
^IXIC,2020-01-01,2024-12-31,flow_pe,0.015482104232292015,0.01095514821996209,0.057644952868958016,0.00812262658001506,0.00046475416285471176,0.0028854876621478747,0.7271830985915493,0.021848903458408068,0.08692957746478874
^IXIC,2020-01-01,2024-12-31,static,-0.00041982665222101666,0.015831377717464793,-0.0025611652184172606,0.007850046375038644,0.0,0.002867229402017727,0.687887323943662,0.017915772697035696,0.08825352112676058
