ic,icir,mae,swap_delta,gate_mean,attn_entropy,crps,pi80,pe_mode
0.005207100591715975,0.02366140486820587,0.01151175425626493,0.08014615501348789,0.39406883174410234,3.40119580415579,0.017902295044265115,1.0,concat_a
-0.013002958579881655,-0.06461181721613463,0.0285965648261134,0.06960680453250041,0.3548756220707527,3.4011966744753033,0.02115360433379045,0.9976923076923077,cycle_pe
-0.0369896449704142,-0.1530176884129484,0.06574213426052078,0.06152530961311781,0.28603493000452335,3.401196885384046,0.043058753903382097,0.5196153846153846,static
