ic,icir,mae,swap_delta,gate_mean,attn_entropy,pe_mode
0.02523003213381961,0.10442886707171627,0.007530043876657508,0.00018794875539524455,0.22646018191122672,3.4011967348716627,concat_a
-0.01497563078398633,-0.06409422921628376,0.00748952883309708,0.0002583265850241755,0.3385164120667417,3.4011937364390197,flow_pe
0.002936078006500537,0.011347613256227301,0.007484521288882856,0.0,0.33323027072658,3.4011956161176653,static
