base_ic,top_mask_ic,rand_mask_ic,ic_drop_top,ic_drop_rand,base_mae,top_mask_mae,rand_mask_mae,mae_up_top,mae_up_rand,pred_shift_top,pred_shift_rand,mask_k,pe_mode
0.02523003213381961,0.03595882990249188,0.030830064322883214,-0.010728797768672266,-0.005600032189063603,0.007530043876657508,0.007529474343717317,0.007531604436048854,-5.695329401908533e-07,1.5605593913460211e-06,2.176054661542597e-05,2.475666538090773e-05,6,concat_a
-0.01497563078398633,-0.010254920292765925,-0.02682015167930661,-0.004720710491220404,0.011844520895320282,0.00748952883309708,0.0074822374114864145,0.007497700736988146,-7.291421610665198e-06,8.171903891066555e-06,0.00017686453503622135,0.00014414266801216234,6,flow_pe
0.002936078006500537,0.07469122426868906,0.008586132177681472,-0.07175514626218853,-0.005650054171180935,0.007484521288882856,0.007507866375246928,0.007484177886797858,2.334508636407228e-05,-3.4340208499798047e-07,0.0009994643800695178,0.000251022199509849,6,static
