date,regime,y_true,base_pred,top_pred,rand_pred,top_shift,rand_shift
2024-05-31,2,-0.0003257321077398956,7.200241088867188e-05,0.001185774803161621,0.0004699826240539551,0.0011137723922729492,0.0003979802131652832
2024-05-31,2,-0.005481460597366095,0.0004539191722869873,0.0012036263942718506,0.0005334317684173584,0.0007497072219848633,7.95125961303711e-05
2024-05-31,2,0.0009641362121328712,0.0018665194511413574,0.002475455403327942,0.001883774995803833,0.0006089359521865845,1.7255544662475586e-05
2024-05-31,2,0.005348440259695053,0.0007274150848388672,0.0011694133281707764,0.0008319318294525146,0.0004419982433319092,0.00010451674461364746
2024-05-31,2,0.0035788307432085276,0.0011773258447647095,0.0016236603260040283,0.0013211369514465332,0.00044633448123931885,0.00014381110668182373
2024-05-31,2,0.0010072477161884308,0.0006770938634872437,0.0014127790927886963,0.0008101463317871094,0.0007356852293014526,0.00013305246829986572
2024-05-31,2,0.009080340154469013,0.0011154711246490479,0.0014192014932632446,0.0010972321033477783,0.0003037303686141968,1.823902130126953e-05
2024-05-31,2,-0.011183678172528744,4.0724873542785645e-05,0.0011079609394073486,-9.962916374206543e-05,0.001067236065864563,0.00014035403728485107
2024-05-31,2,-0.0019414789276197553,1.5333294868469238e-05,0.0004590749740600586,6.13182783126831e-05,0.00044374167919158936,4.598498344421387e-05
2024-05-31,2,-0.0025806191843003035,-0.0014395564794540405,0.0007984340190887451,-0.0014611929655075073,0.0022379904985427856,2.1636486053466797e-05
2024-05-31,2,0.006316770799458027,0.000551074743270874,0.000818789005279541,0.0005578100681304932,0.000267714262008667,6.735324859619141e-06
2024-05-31,2,-0.006238626316189766,-0.0017380565404891968,0.0009588748216629028,-0.0013824701309204102,0.0026969313621520996,0.0003555864095687866
2024-05-31,2,-0.016213279217481613,-0.0006622672080993652,0.0011475086212158203,-0.0006125569343566895,0.0018097758293151855,4.971027374267578e-05
2024-05-31,2,-0.010316076688468456,-0.0010205507278442383,0.0007563233375549316,-0.0009624958038330078,0.00177687406539917,5.805492401123047e-05
2024-05-31,2,-0.004197883885353804,0.0006487816572189331,0.0009452104568481445,0.0006141215562820435,0.0002964287996292114,3.466010093688965e-05
2024-05-31,2,-0.011292586103081703,0.00032372772693634033,0.0007837414741516113,0.0007689297199249268,0.000460013747215271,0.0004452019929885864
2024-05-31,2,-0.01634981483221054,-0.00047269463539123535,0.0013963580131530762,-0.00044333934783935547,0.0018690526485443115,2.9355287551879883e-05
2024-05-31,2,-0.00829226803034544,-0.0012550503015518188,0.0011344105005264282,0.0008630752563476562,0.002389460802078247,0.002118125557899475
2024-05-31,2,-0.006452611181885004,-0.00035987794399261475,0.0013701319694519043,0.0008782446384429932,0.001730009913444519,0.001238122582435608
2024-05-31,2,-0.011334997601807117,0.00042128562927246094,0.0011553019285202026,0.0005068182945251465,0.0007340162992477417,8.553266525268555e-05
2024-05-31,2,0.00616362364962697,0.0005205124616622925,0.0008916407823562622,0.000716477632522583,0.0003711283206939697,0.00019596517086029053
2024-05-31,2,-0.017470981925725937,0.0012054890394210815,0.001956656575202942,0.0006369501352310181,0.0007511675357818604,0.0005685389041900635
2024-05-31,2,-0.008912418968975544,0.0009124577045440674,0.001170516014099121,0.001108318567276001,0.0002580583095550537,0.0001958608627319336
2024-05-31,2,-0.004218077287077904,-0.0005883127450942993,0.0007250607013702393,-0.0005807876586914062,0.0013133734464645386,7.525086402893066e-06
2024-05-31,2,0.005552600137889385,0.000735938549041748,0.0012031793594360352,0.0006302148103713989,0.0004672408103942871,0.00010572373867034912
2024-06-03,2,0.0017397740157321095,-0.0010738074779510498,0.0009706169366836548,-0.0007400214672088623,0.0020444244146347046,0.0003337860107421875
2024-06-03,2,-0.00029692589305341244,-0.0014317482709884644,0.0012381672859191895,-0.0014448463916778564,0.002669915556907654,1.309812068939209e-05
2024-06-03,2,0.002803817857056856,0.0005103498697280884,0.001897960901260376,0.0012902170419692993,0.0013876110315322876,0.0007798671722412109
2024-06-03,2,0.004027283284813166,0.0007554590702056885,0.001325160264968872,0.0008851885795593262,0.0005697011947631836,0.0001297295093536377
2024-06-03,2,0.006685827858746052,0.0012202411890029907,0.0016757547855377197,0.001299530267715454,0.000455513596534729,7.928907871246338e-05
2024-06-03,2,-0.0046366178430616856,-0.0013413727283477783,0.0013013184070587158,-0.0012392401695251465,0.002642691135406494,0.00010213255882263184
2024-06-03,2,0.01134441327303648,0.0007959157228469849,0.001301795244216919,0.000605463981628418,0.0005058795213699341,0.0001904517412185669
2024-06-03,2,-0.011658250354230404,0.0010031014680862427,0.0013339817523956299,0.00108376145362854,0.0003308802843093872,8.065998554229736e-05
2024-06-03,2,-0.0029996922239661217,0.00048610568046569824,0.000909462571144104,0.00036069750785827637,0.00042335689067840576,0.00012540817260742188
2024-06-03,2,-0.004823880735784769,0.0006880760192871094,0.0012958645820617676,0.00037132203578948975,0.0006077885627746582,0.00031675398349761963
2024-06-03,2,0.007755988743156195,0.0003434121608734131,0.0006764978170394897,0.0005813837051391602,0.00033308565616607666,0.00023797154426574707
2024-06-03,2,-0.0016977954655885696,-0.0005098879337310791,0.0010348111391067505,0.0008365064859390259,0.0015446990728378296,0.001346394419670105
2024-06-03,2,-0.007938645780086517,0.0004937350749969482,0.0012616068124771118,0.000510483980178833,0.0007678717374801636,1.6748905181884766e-05
2024-06-03,2,-0.008346608839929104,-0.001916155219078064,0.0007094740867614746,-0.0018764734268188477,0.0026256293058395386,3.968179225921631e-05
2024-06-03,2,-0.00597526878118515,0.0006572902202606201,0.0007075071334838867,0.0007100999355316162,5.02169132232666e-05,5.2809715270996094e-05
2024-06-03,2,0.0012459753779694438,0.00045584142208099365,0.0007704794406890869,0.0007671117782592773,0.00031463801860809326,0.0003112703561782837
2024-06-03,2,-0.005577834788709879,0.0006737411022186279,0.0012766122817993164,0.0007437616586685181,0.0006028711795806885,7.002055644989014e-05
2024-06-03,2,-0.0016131628071889281,0.00022727251052856445,0.0010408759117126465,0.0008696019649505615,0.000813603401184082,0.0006423294544219971
2024-06-03,2,-0.003609534353017807,0.0010086297988891602,0.0015962868928909302,0.0008781254291534424,0.00058765709400177,0.00013050436973571777
2024-06-03,2,-0.0046170963905751705,0.0011060833930969238,0.0013419389724731445,0.000867992639541626,0.0002358555793762207,0.00023809075355529785
2024-06-03,2,0.0026860747020691633,0.0005603134632110596,0.0009033083915710449,0.0007874071598052979,0.00034299492835998535,0.00022709369659423828
2024-06-03,2,-0.014871140941977501,0.00033092498779296875,0.001404792070388794,0.00033292174339294434,0.0010738670825958252,1.996755599975586e-06
2024-06-03,2,-0.0010572575265541673,-0.0009182095527648926,0.0011722445487976074,-0.0007986724376678467,0.0020904541015625,0.0001195371150970459
2024-06-03,2,-0.006283601280301809,-0.001044154167175293,0.000703766942024231,-0.0009467899799346924,0.001747921109199524,9.736418724060059e-05
2024-06-03,2,0.004852126818150282,0.0004992187023162842,0.0009436458349227905,0.0004857182502746582,0.00044442713260650635,1.3500452041625977e-05
2024-06-04,2,0.004693214315921068,-0.001854628324508667,0.0006846189498901367,-0.0017132312059402466,0.0025392472743988037,0.0001413971185684204
2024-06-04,2,-0.00452406657859683,0.0008405745029449463,0.0014817863702774048,0.0006705671548843384,0.0006412118673324585,0.0001700073480606079
2024-06-04,2,-0.004677466116845608,0.0016162991523742676,0.0021715760231018066,0.0017794668674468994,0.0005552768707275391,0.00016316771507263184
2024-06-04,2,0.007016933057457209,-0.0008179843425750732,0.0010952949523925781,-0.0006406158208847046,0.0019132792949676514,0.00017736852169036865
2024-06-04,2,0.005743795074522495,-0.0003593862056732178,0.0013363510370254517,-5.2988529205322266e-05,0.0016957372426986694,0.0003063976764678955
2024-06-04,2,-0.008705969899892807,-0.0016719400882720947,0.0009494572877883911,-0.0016674548387527466,0.002621397376060486,4.4852495193481445e-06
2024-06-04,2,0.001757059246301651,0.001300215721130371,0.001651272177696228,0.0014751404523849487,0.00035105645656585693,0.00017492473125457764
2024-06-04,2,-0.007577360607683659,0.0006932318210601807,0.0011437684297561646,0.000723719596862793,0.0004505366086959839,3.0487775802612305e-05
2024-06-04,2,0.0014629849465563893,-0.00016170740127563477,0.0007580071687698364,0.0004538893699645996,0.0009197145700454712,0.0006155967712402344
2024-06-04,2,-0.00937946792691946,6.915628910064697e-05,0.0009132027626037598,0.000552639365196228,0.0008440464735031128,0.00048348307609558105
2024-06-04,2,0.005060539115220308,-0.00015503168106079102,0.000850871205329895,7.936358451843262e-05,0.001005902886390686,0.00023439526557922363
2024-06-04,2,-0.0024497807025909424,0.0008544176816940308,0.0011711269617080688,0.0007361620664596558,0.0003167092800140381,0.000118255615234375
2024-06-04,2,-0.0015497886342927814,0.001063317060470581,0.0014372467994689941,0.0011508464813232422,0.0003739297389984131,8.752942085266113e-05
2024-06-04,2,-0.005066771525889635,0.0005087405443191528,0.0008282363414764404,0.000635191798210144,0.0003194957971572876,0.0001264512538909912
2024-06-04,2,-0.00709316972643137,-0.0003480762243270874,0.0007894337177276611,0.00036710500717163086,0.0011375099420547485,0.0007151812314987183
2024-06-04,2,0.007507770787924528,0.00046856701374053955,0.000840991735458374,0.0007635056972503662,0.00037242472171783447,0.00029493868350982666
2024-06-04,2,-0.0021190689876675606,0.0006019771099090576,0.001358628273010254,0.0006925761699676514,0.0007566511631011963,9.059906005859375e-05
2024-06-04,2,-0.002580830128863454,0.0009656697511672974,0.001365572214126587,0.0009993910789489746,0.00039990246295928955,3.3721327781677246e-05
2024-06-04,2,-0.006435321178287268,0.0007273256778717041,0.0013286471366882324,0.000714913010597229,0.0006013214588165283,1.2412667274475098e-05
2024-06-04,2,-0.004568765871226788,-0.0002442598342895508,0.0011345893144607544,0.000989183783531189,0.0013788491487503052,0.0012334436178207397
2024-06-04,2,0.003450911259278655,-0.0012865960597991943,0.0006892383098602295,-0.001376718282699585,0.001975834369659424,9.012222290039062e-05
2024-06-04,2,-0.01803758181631565,0.001422688364982605,0.0018942952156066895,0.0014666616916656494,0.00047160685062408447,4.3973326683044434e-05
2024-06-04,2,0.0013429265236482024,0.0012304186820983887,0.001700177788734436,0.0012983381748199463,0.00046975910663604736,6.791949272155762e-05
2024-06-04,2,-0.006539464928209782,0.00018665194511413574,0.0006882846355438232,0.00041556358337402344,0.0005016326904296875,0.0002289116382598877
2024-06-04,2,0.000309181195916608,-0.001490771770477295,0.0008096694946289062,-0.0013293474912643433,0.002300441265106201,0.00016142427921295166
2024-06-05,2,-0.013377249240875244,0.0005670934915542603,0.0010003894567489624,0.0007165670394897461,0.00043329596519470215,0.00014947354793548584
2024-06-05,2,-0.02070508524775505,-0.001399219036102295,0.0011531710624694824,-0.0011862218379974365,0.0025523900985717773,0.0002129971981048584
2024-06-05,2,-0.014452410861849785,0.0010550320148468018,0.0020369887351989746,0.0012374967336654663,0.0009819567203521729,0.00018246471881866455
2024-06-05,2,0.0041410354897379875,0.0009392201900482178,0.001591324806213379,0.000887557864189148,0.0006521046161651611,5.1662325859069824e-05
2024-06-05,2,-0.001817349111661315,-0.0013757050037384033,0.0013126730918884277,0.0009145736694335938,0.002688378095626831,0.002290278673171997
2024-06-05,2,-0.018011102452874184,0.0008676350116729736,0.0013797730207443237,0.0005925744771957397,0.0005121380090713501,0.0002750605344772339
2024-06-05,2,0.0028445259667932987,-0.0013187527656555176,0.0013850778341293335,0.0013381987810134888,0.002703830599784851,0.0026569515466690063
2024-06-05,2,-0.010448109358549118,0.0010748207569122314,0.001368880271911621,0.0010879337787628174,0.00029405951499938965,1.3113021850585938e-05
2024-06-05,2,-0.0034416362177580595,0.000674128532409668,0.0010481178760528564,0.0005157291889190674,0.0003739893436431885,0.00015839934349060059
2024-06-05,2,-0.006289245095103979,-0.0012739002704620361,0.0008666366338729858,-0.0011100918054580688,0.002140536904335022,0.00016380846500396729
2024-06-05,2,0.002722419798374176,-0.0006712377071380615,0.000872388482093811,-0.0007027983665466309,0.0015436261892318726,3.1560659408569336e-05
2024-06-05,2,-0.0020915765780955553,-0.0004805624485015869,0.0011192262172698975,-0.0004144906997680664,0.0015997886657714844,6.607174873352051e-05
2024-06-05,2,0.003597474191337824,0.0008679628372192383,0.0012727677822113037,0.0009025037288665771,0.00040480494499206543,3.454089164733887e-05
2024-06-05,2,-0.0006504198536276817,0.0005117654800415039,0.0008892267942428589,0.0007426291704177856,0.000377461314201355,0.00023086369037628174
2024-06-05,2,-0.006430802866816521,-0.00035552680492401123,0.0007399916648864746,-0.0002612173557281494,0.0010955184698104858,9.430944919586182e-05
2024-06-05,2,0.005882151424884796,0.0007731318473815918,0.0012851059436798096,0.0007286667823791504,0.0005119740962982178,4.4465065002441406e-05
2024-06-05,2,-0.007677916903048754,0.0008405596017837524,0.0015468448400497437,0.0009703338146209717,0.0007062852382659912,0.00012977421283721924
2024-06-05,2,-0.0015478810528293252,3.135204315185547e-05,0.0009813904762268066,0.00033143162727355957,0.0009500384330749512,0.0003000795841217041
2024-06-05,2,-0.006268234923481941,0.0009553879499435425,0.001479417085647583,0.0009685307741165161,0.0005240291357040405,1.3142824172973633e-05
2024-06-05,2,-0.005691021680831909,0.0005926787853240967,0.0009530782699584961,0.0007512271404266357,0.0003603994846343994,0.00015854835510253906
2024-06-05,2,0.005644309800118208,-0.0011131465435028076,0.0007283240556716919,-0.0008973777294158936,0.0018414705991744995,0.00021576881408691406
2024-06-05,2,-0.017903465777635574,0.0006706714630126953,0.0016403794288635254,0.0012827962636947632,0.0009697079658508301,0.0006121248006820679
2024-06-05,2,-0.010990615002810955,0.0010075569152832031,0.0013183355331420898,0.0011998414993286133,0.0003107786178588867,0.00019228458404541016
2024-06-05,2,-0.009411657229065895,0.00022333860397338867,0.0007486492395401001,0.00029593706130981445,0.0005253106355667114,7.259845733642578e-05
2024-06-05,2,-0.005136964842677116,0.00019446015357971191,0.0006361603736877441,0.00014354288578033447,0.0004417002201080322,5.091726779937744e-05
2024-06-06,2,-0.006948157679289579,-0.001958116888999939,0.0006407648324966431,-0.0018914639949798584,0.002598881721496582,6.665289402008057e-05
2024-06-06,2,-0.007016367744654417,-0.0009651780128479004,0.0010665655136108398,0.0008029639720916748,0.0020317435264587402,0.0017681419849395752
2024-06-06,2,-0.0037255450151860714,-0.0006795227527618408,0.0016459822654724121,0.0013512521982192993,0.002325505018234253,0.00203077495098114
2024-06-06,2,0.004307249095290899,-0.0006377696990966797,0.0011727958917617798,-0.0008572936058044434,0.0018105655908584595,0.00021952390670776367
2024-06-06,2,0.00016287071048282087,0.0009653419256210327,0.0016019046306610107,0.0007060319185256958,0.000636562705039978,0.0002593100070953369
2024-06-06,2,-0.01383992563933134,-0.0001621246337890625,0.001145586371421814,-0.00041288137435913086,0.0013077110052108765,0.00025075674057006836
2024-06-06,2,-0.0010034881997853518,0.0011190325021743774,0.0013313144445419312,0.0010802894830703735,0.0002122819423675537,3.8743019104003906e-05
2024-06-06,2,-0.010560030117630959,0.001014411449432373,0.0012387335300445557,0.00093841552734375,0.00022432208061218262,7.599592208862305e-05
2024-06-06,2,-0.006745931226760149,-0.00031700730323791504,0.0008682906627655029,-0.00024934113025665283,0.001185297966003418,6.766617298126221e-05
2024-06-06,2,-0.004015249200165272,0.0006615817546844482,0.001124739646911621,0.0005089342594146729,0.00046315789222717285,0.0001526474952697754
