ic,icir,mae,swap_delta,gate_mean,attn_entropy,crps,pi80,pi80_width,qce,pe_mode
-0.03903846153846155,-0.15313534778983717,0.007573624467409056,0.0020449870383554996,0.3342592746936358,3.4011967700261336,0.00293325312536371,0.5034615384615385,0.012275238883001013,0.11692307692307694,concat_a
0.002396449704142012,0.011621112001496415,0.007545485364813855,6.609945880392423e-05,0.3162511384487152,3.401177590626937,0.0028157547914843934,0.6965384615384616,0.02325041504146961,0.07561538461538461,flow_pe
-0.005880177514792895,-0.021017566374153848,0.00743711015073103,0.0,0.2964603015665825,3.4011961737045877,0.0028410895330643355,0.6061538461538462,0.014364442411237037,0.09392307692307691,static
