epochs,seed,model_kind,index_symbol,start,end,epoch,train_loss,train_align_corr,train_geom_lambda,train_geom_qk,train_geom_attn,train_ord_lambda,train_ord_loss,train_ord_d1,train_ord_d2,train_ord_d3,train_ord_qk_d1,train_ord_qk_d2,train_ord_qk_d3,train_ord_gap12,train_ord_gap23,train_ord_qk_gap12,train_ord_qk_gap23,train_ord_order_rate,train_ord_margin_rate,train_ord_active_frac,train_ord_qk_order_rate,train_ord_qk_margin_rate,train_ord_qk_active_frac,train_ord_perturb_l2_1,train_ord_perturb_l2_2,train_ord_perturb_l2_3,train_ord_pred_d1,train_ord_pred_d2,train_ord_pred_d3,train_ord_fused_d1,train_ord_fused_d2,train_ord_fused_d3,train_ord_global_d1,train_ord_global_d2,train_ord_global_d3,train_ord_local_d1,train_ord_local_d2,train_ord_local_d3,train_ord_qk_pred_corr,train_ord_qk_fused_corr,train_ord_qk_global_corr,train_ord_qk_local_corr,train_tau_grad_norm,val_ic,val_icir,val_mae
3,17,concat_a:binned_intensity_only,^GSPC,2022-01-01,2024-12-31,2,0.00034312209954049186,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00877551020408164,0.03496981520814268,0.007524573158734618
3,17,concat_a:binned_intensity_only,^GSPC,2022-01-01,2024-12-31,3,0.00024299735173453625,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049291374202385975,0.0194531602152328,0.007567246097323454
3,17,concat_a:intensity_only,^GSPC,2022-01-01,2024-12-31,1,0.0011166092303746607,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016420722135007844,0.06805481307131875,0.009464448505881202
3,17,concat_a:intensity_only,^GSPC,2022-01-01,2024-12-31,2,0.0003444656277563488,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009937205651491369,0.03951212171706417,0.007558447491464811
3,17,concat_a:intensity_only,^GSPC,2022-01-01,2024-12-31,3,0.00024406065865566535,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005486656200941919,0.021523865101153103,0.0075277979567922836
3,17,concat_a:no_intensity,^GSPC,2022-01-01,2024-12-31,1,0.004752837432985535,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042252747252747254,-0.1690881313428259,0.007468821564335967
3,17,concat_a:no_intensity,^GSPC,2022-01-01,2024-12-31,2,0.0004926204401362867,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022395194151686833,-0.09417992293372895,0.007398163973880401
3,17,concat_a:no_intensity,^GSPC,2022-01-01,2024-12-31,3,0.0003836252866465704,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007103610675039245,-0.02972908198991338,0.007360933338822438
3,17,concat_a:shuffled_intensity,^GSPC,2022-01-01,2024-12-31,1,0.0011651817911495078,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008108320251177397,-0.03895550614069142,0.009236445313682378
3,17,concat_a:shuffled_intensity,^GSPC,2022-01-01,2024-12-31,2,0.00035535084400570565,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009984301412872843,0.05418948484304318,0.008543265562677278
