epochs,model_kind,ic_mean,ic_std,icir_mean,mae_mean,mae_std,param_count,step_intensity_spearman_mean,tau_corr_mean,pe_scale_mean,pe_scale_std,fusion_gate_mean,context_gate_mean,attn_swap_delta_mean,qk_swap_delta_mean
3,concat_a,0.057147143917609895,0.0229258705120117,0.2324919375097337,0.0077823515266287335,0.0005955777767920541,45266.0,,,,,,,,
3,concat_a:binned_intensity_only,0.007039375993365624,0.053197310543078406,0.027871311561521592,0.007346138639955264,8.66365911727295e-05,45234.0,,,,,,,,
3,concat_a:intensity_only,0.0065960230245944535,0.05504474939229015,0.026140615719614707,0.0073453427762425446,9.598529480194265e-05,45234.0,,,,,,,,
3,concat_a:no_intensity,0.0025902668759811656,0.035444257534978915,0.012753359340230738,0.007505116525259371,0.0004288937588517386,45266.0,,,,,,,,
3,concat_a:shuffled_intensity,0.018661519038995808,0.039253999890673644,0.06493358518348695,0.007387265381460876,0.00014027885341703312,45234.0,,,,,,,,
3,static,0.010336299737673199,0.060370606853473355,0.04341243545622181,0.00731688750413845,0.00018872516985786065,45202.0,,,,,,,,
